68|527.65|545.73|557.15|501.80|627.94|530.23|529.04|3819.52|4009.68
69|135.59|156.66|129.38|131.84|150.53|92.69|150.19|946.90|999.04
70|257.94|225.40|244.49|239.84|227.75|247.99|178.75|1622.15|1258.89
71|114.89|134.78|68.18|101.17|85.16|201.47|593.97|1299.62|3802.60
72|0.23|0.23|0.23|0.23|0.23|0.23|0.23|1.60|1.60
73|60.99|64.58|93.61|40.03|110.98|60.53|110.29|541.01|465.33
74|268.81|261.73|236.83|246.02|221.01|239.62|233.39|1707.42|1748.90
75|210.08|190.76|196.29|133.13|253.03|119.64|225.16|1328.09|1344.44
76|233.65|343.97|249.13|278.19|286.60|247.33|285.70|1924.57|1921.31
77|205.35|278.37|156.07|211.80|198.92|202.52|199.51|1452.55|1332.06
78|34.76|104.14|226.76|299.72|291.16|272.03|199.16|1427.74|1449.01
79|3.17|0.15|4.24|0.16|4.12|11.64|11.73|35.23|101.88
80|95.82|104.20|105.34|86.96|102.77|121.31|95.05|711.45|726.85
81|416.41|401.36|377.67|383.32|371.83|370.74|370.79|2692.12|2656.21
82|194.78|179.78|193.39|175.64|167.62|207.79|162.72|1281.71|1305.47
83|56.54|70.61|34.86|39.45|36.28|38.51|49.82|326.07|322.22
84|231.93|228.27|243.30|210.98|216.26|264.34|227.64|1622.71|1551.16
85|0.33|0.33|0.33|0.33|0.33|0.33|0.33|2.32|2.32
86|6.90|1.20|7.42|19.60|27.76|26.14|36.45|125.47|153.28
87|246.24|231.89|231.19|214.40|223.32|207.62|287.52|1642.18|1633.73
88|3.67|0.32|0.40|0.58|0.83|0.32|0.62|6.75|2.51
89|322.61|364.84|344.69|369.76|353.44|371.11|342.51|2468.96|2581.71
90|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
91|228.66|177.50|152.55|217.15|212.46|201.03|214.84|1404.19|1441.09
92|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
93|365.80|385.74|377.74|346.96|384.44|378.25|434.10|2673.03|2850.63
94|204.45|148.62|243.02|214.14|145.00|224.45|390.60|1570.29|1469.95
95|130.24|108.55|124.35|126.93|127.11|126.76|107.03|850.96|778.68
96|155.51|240.67|665.88|693.58|678.40|777.48|629.29|3840.81|9050.39
97|195.50|197.72|206.52|205.09|193.72|202.84|197.00|1398.39|1416.87
98|237.27|190.60|171.77|187.73|173.44|158.88|237.43|1357.12|1297.29
99|195.11|188.18|151.09|193.84|171.35|218.22|200.83|1318.62|1567.74
100|515.29|631.44|557.78|389.16|485.92|429.71|428.86|3438.16|3655.61
101|13.37|37.78|82.17|56.14|167.04|83.41|49.06|488.96|710.97
102|354.82|344.87|332.55|418.88|357.17|404.94|356.12|2569.34|2572.38
103|308.65|241.19|220.29|264.25|219.63|265.70|267.37|1787.06|1697.31
104|383.09|402.66|395.97|388.81|395.04|369.32|392.70|2727.60|2820.56
105|250.37|196.50|425.11|235.66|204.23|458.54|193.73|1964.14|1779.32
106|191.86|208.38|182.01|133.59|188.68|194.70|156.62|1255.82|1214.41
107|180.36|233.05|213.90|237.44|201.03|188.13|193.65|1447.55|1577.39
108|525.40|481.79|533.86|530.71|540.87|454.99|504.04|3571.65|3558.23
109|197.39|184.95|169.07|168.58|136.20|133.41|179.67|1169.27|1246.22
110|146.69|165.46|258.32|234.68|535.45|229.78|214.32|1784.70|1340.90
111|7356.82|10099.80|10500.88|8737.60|10578.06|9493.38|8352.00|65118.54|64552.72
112|385.69|473.98|455.61|390.74|370.47|402.71|355.30|2834.50|2232.33
113|436.26|305.93|225.70|306.12|213.12|197.07|261.37|1945.57|1903.04
114|371.16|284.85|275.79|230.09|245.34|197.67|267.69|1872.59|1830.51
115|235.06|293.62|251.05|217.61|260.35|225.73|226.96|1710.39|1697.75
116|2.23|0.00|0.00|2.23|0.42|0.00|0.00|4.88|11.64
117|0.00|0.86|109.45|108.87|108.08|109.12|109.16|545.53|548.03
118|379.24|418.93|380.58|467.21|368.98|395.06|374.26|2784.25|2915.17
119|227.19|294.31|209.69|258.99|193.42|178.36|180.94|1542.90|1438.22
120|187.87|12.36|634.17|727.78|727.10|711.78|751.05|3752.11|3603.90
121|395.02|396.06|464.43|413.02|468.21|393.78|462.11|2992.64|3044.90
122|0.04|0.72|8.63|19.41|19.14|15.53|10.38|73.85|79.69
123|0.57|0.56|0.55|0.51|0.45|0.40|0.32|3.35|8.82
124|511.22|178.84|625.27|692.83|776.45|740.61|584.11|4109.34|4154.26
125|569.59|641.56|539.69|602.63|578.60|567.70|587.51|4087.30|3944.21
126|337.17|284.99|312.82|324.82|283.26|301.66|287.87|2132.58|2058.89
127|559.21|443.08|482.62|468.85|499.95|490.81|462.92|3407.46|3494.17
128|231.97|233.64|235.49|215.24|227.36|210.92|221.91|1576.54|1716.88
129|272.91|327.37|346.64|370.21|347.72|322.95|348.06|2335.87|2421.61
130|229.52|214.54|200.75|213.88|215.82|190.59|194.22|1459.31|1355.42
131|190.16|94.97|120.84|85.60|114.78|98.85|99.53|804.73|744.68
132|367.56|330.29|330.26|313.69|323.04|310.72|315.85|2291.40|2275.99
133|2156.56|2521.11|1771.82|1251.62|1397.82|1212.85|1125.03|11436.82|5634.34
134|510.29|608.21|602.74|590.93|531.25|631.16|653.80|4128.38|4456.35
135|415.40|394.82|343.03|393.59|411.73|356.84|385.82|2701.23|2733.00
136|114.66|115.92|126.74|87.90|124.80|115.71|103.96|789.70|709.65
137|218.73|215.20|206.96|238.10|211.76|223.04|270.70|1584.50|1530.57
138|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.32|0.32
139|229.27|365.80|275.48|280.74|363.27|262.16|399.35|2176.08|2163.42
140|218.25|286.47|240.93|226.23|429.33|289.83|255.26|1946.31|1818.77
141|416.74|461.59|352.22|444.51|376.44|408.15|430.79|2890.44|2708.13
142|165.79|146.77|151.78|175.42|176.33|186.98|128.66|1131.73|1029.21
143|100.26|93.44|138.02|109.69|117.96|110.36|108.06|777.79|773.40
144|247.59|271.61|254.44|289.35|256.81|282.65|270.44|1872.89|2049.34
145|63.64|77.03|63.61|69.87|61.88|74.84|63.27|474.14|448.00
146|401.53|327.70|351.69|318.78|309.50|417.71|272.31|2399.22|2119.85
147|252.15|224.30|197.73|226.06|252.28|233.68|192.22|1578.41|1637.25
148|1454.79|1356.70|236.26|1016.10|1030.99|1055.62|1129.96|7280.42|7253.40
149|8.28|7.64|7.08|7.87|9.82|9.04|8.77|58.50|81.61
150|95.99|171.53|162.94|91.64|87.48|95.31|88.54|793.43|682.77
151|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.20|0.20
152|170.04|234.79|215.48|231.33|180.74|198.53|176.42|1407.34|1342.62
153|295.95|229.41|288.77|226.68|236.95|285.80|300.12|1863.67|1994.08
154|114.66|233.75|219.58|203.29|261.94|236.22|249.21|1518.65|1658.76
155|109.11|128.38|131.89|132.42|128.15|146.69|132.09|908.73|912.45
156|198.44|182.42|192.28|181.12|180.42|217.90|172.74|1325.34|1324.88
157|190.37|166.26|182.16|226.36|186.89|174.12|199.67|1325.83|1195.93
158|132.68|201.93|197.86|169.26|171.88|171.43|210.10|1255.14|1100.33
159|449.19|513.33|536.64|427.37|460.15|528.58|491.48|3406.73|3153.18
160|221.16|247.87|257.97|179.88|188.27|200.16|184.41|1479.72|1398.78
161|216.19|188.01|147.25|121.37|164.42|127.75|137.11|1102.11|1304.35
162|214.04|223.24|242.38|218.28|227.72|212.71|203.72|1542.08|1528.68
163|102.20|85.47|78.72|60.58|77.84|104.13|73.84|582.78|655.06
164|238.31|262.80|241.48|268.17|274.05|243.63|266.67|1795.11|1812.88
165|76.21|136.95|94.32|112.90|98.74|86.90|106.98|713.00|649.76
166|199.28|213.74|202.92|204.00|187.56|208.84|187.26|1403.60|1330.17
167|1.41|0.00|0.00|1.52|2.55|0.00|0.04|5.53|37.41
168|355.38|344.13|321.07|324.36|292.70|254.64|337.15|2229.43|2039.08
169|371.03|404.71|342.54|382.31|360.41|387.32|395.59|2643.92|2642.09
170|181.96|203.24|167.28|246.80|200.14|177.24|168.74|1345.39|1430.78
171|311.97|344.57|331.14|341.14|339.95|290.04|313.07|2271.87|2161.91
172|3.20|22.82|159.51|180.82|257.93|173.70|165.90|963.89|1284.91
173|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
174|290.94|304.37|286.09|284.15|273.44|218.92|262.34|1920.25|1811.67
175|546.85|578.88|613.60|639.48|589.74|601.23|516.47|4086.26|3793.65
176|0.29|0.29|0.29|0.29|0.29|0.29|0.29|2.01|2.01
177|227.71|208.22|286.61|192.53|260.02|240.50|262.98|1678.58|1711.77
178|217.50|178.85|202.31|193.83|205.38|189.06|204.37|1391.29|1467.26
179|499.13|416.76|401.41|433.95|395.01|406.63|435.33|2988.21|3170.45
180|7.29|155.49|174.54|123.14|96.18|92.87|102.34|751.85|1199.41
181|194.65|177.38|193.32|180.46|188.81|196.68|176.67|1307.97|1288.32
182|175.71|172.32|187.32|182.35|203.25|205.83|207.03|1333.81|1445.41
183|553.80|554.57|457.38|407.23|435.78|504.30|453.17|3366.23|3399.27
184|145.14|139.83|122.19|156.50|157.27|139.02|110.77|970.73|1038.60
185|11.81|50.98|59.23|56.02|50.07|41.28|52.80|322.18|513.00
186|330.05|288.31|359.39|294.40|325.36|351.29|345.00|2293.81|2194.68
187|361.93|329.25|346.97|390.63|399.24|335.42|332.37|2495.79|2366.15
188|4.93|2.57|0.25|4.83|0.31|10.90|4.97|28.76|34.95
189|333.51|284.41|420.68|353.86|349.91|375.72|312.27|2430.36|2272.45
190|382.47|436.01|456.24|412.60|536.17|535.15|365.11|3123.75|3156.02
191|19.05|35.53|68.02|48.48|60.25|52.69|65.07|349.09|557.17
192|34.80|32.75|22.66|20.01|13.41|17.51|19.24|160.39|147.53
193|230.70|250.27|251.70|214.32|236.46|210.34|233.35|1627.13|1625.82
194|248.79|269.53|356.03|382.02|278.64|327.37|370.00|2232.37|2088.60
195|329.59|15.03|29.64|369.44|316.74|591.65|509.95|2162.04|1982.09
196|188.43|212.65|202.11|180.32|224.27|192.52|213.03|1413.33|1257.77
197|384.26|398.42|327.56|405.42|376.61|409.34|371.23|2672.84|2512.61
198|144.63|46.49|56.82|55.52|55.41|55.50|71.24|485.61|500.39
199|0.35|0.75|0.35|0.29|0.37|0.55|0.22|2.89|2.95
200|253.57|278.19|295.38|279.81|226.22|338.61|328.10|1999.86|2014.89
201|333.04|305.42|293.42|285.84|282.64|269.69|245.18|2015.25|1751.71
202|2.16|38.02|232.45|268.28|213.74|189.27|166.05|1109.97|976.51
203|80.42|79.14|84.04|84.00|86.07|78.96|83.41|576.03|582.57
204|57.13|68.00|45.33|44.01|63.26|55.80|58.10|391.64|402.85
205|378.00|313.86|382.33|405.79|291.11|359.54|315.83|2446.47|2493.16
206|88.71|90.02|119.78|88.03|71.85|114.29|90.15|662.84|702.76
207|121.32|222.43|132.03|160.16|167.85|136.03|137.76|1077.58|1023.63
208|130.61|318.16|154.45|187.05|194.54|209.57|339.35|1533.73|1495.03
209|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
210|353.15|426.37|368.25|366.31|426.52|401.91|390.68|2733.18|2791.02
211|84.62|13.54|174.19|168.43|293.60|240.52|225.88|1200.78|1147.44
212|28.60|32.34|95.64|39.93|36.90|81.05|45.28|359.73|402.00
213|250.57|238.88|233.34|241.61|233.70|237.92|236.23|1672.25|1756.08
214|241.99|300.15|251.38|257.27|327.11|244.76|266.19|1888.86|1751.60
215|112.47|74.90|67.53|62.76|72.20|71.94|96.54|558.33|555.15
216|143.21|226.09|230.36|258.28|200.81|253.21|239.68|1551.65|1755.06
217|275.60|249.71|206.99|255.74|249.28|234.81|211.67|1683.80|1646.42
218|9514.39|8618.58|7042.79|6742.84|5893.13|6472.47|6805.01|51089.21|43742.24
219|0.00|0.00|0.00|0.00|16.85|0.00|0.00|16.85|3.74
220|603.08|589.81|585.67|613.47|630.07|646.21|649.55|4317.87|4610.71
221|179.22|179.40|181.24|188.35|235.75|281.13|171.75|1416.84|1307.54
222|258.47|246.63|221.27|271.20|238.53|255.71|239.65|1731.46|1729.33
223|143.59|145.68|146.50|157.14|164.11|153.96|145.32|1056.30|1036.27
224|680.70|304.89|398.54|430.72|402.11|286.90|302.57|2806.43|2004.96
225|166.29|173.28|197.62|189.93|195.98|195.61|206.78|1325.50|1287.72
226|5.47|8.35|70.57|104.43|102.56|101.34|62.18|454.90|500.82
227|143.86|185.73|171.87|165.97|152.79|221.23|186.33|1227.78|1294.78
228|251.65|209.69|175.96|176.70|249.75|234.36|198.44|1496.55|1436.57
229|137.39|176.63|130.16|108.18|166.28|133.39|103.42|955.43|979.89
230|75.02|77.60|61.27|68.82|54.44|56.02|69.96|463.13|483.00
231|0.00|0.00|0.00|0.00|0.43|0.00|0.00|0.43|1.32
232|409.08|469.20|374.16|375.52|391.92|428.72|364.16|2812.76|2655.21
233|68.60|43.33|43.08|60.26|45.96|75.94|47.15|384.33|402.20
234|93.84|109.31|139.48|79.84|100.67|107.48|141.49|772.11|794.90
235|193.05|85.69|116.73|80.41|177.33|134.07|152.58|939.86|979.15
236|260.84|271.78|250.92|239.89|205.05|232.93|222.49|1683.90|1793.34
237|73.69|50.37|49.54|54.66|65.22|64.79|87.59|445.85|357.18
238|22.39|17.51|21.13|20.50|20.06|17.98|14.17|133.74|105.94
239|401.95|203.66|126.81|273.88|467.30|147.38|272.14|1893.12|1730.88
240|228.38|186.56|234.07|208.66|243.58|246.89|264.78|1612.92|1650.42
241|212.51|201.21|221.38|228.05|213.82|219.88|243.21|1540.07|1585.32
242|0.33|0.33|0.33|0.33|0.33|0.33|0.33|2.30|2.30
243|225.86|232.06|248.89|222.73|236.22|194.08|226.68|1586.52|1556.82
244|92.89|76.35|71.36|78.88|82.55|76.81|86.44|565.29|593.75
245|78.81|83.23|95.22|91.14|57.32|104.79|90.24|600.74|425.02
246|10.58|221.93|66.92|108.16|91.82|50.58|167.84|717.82|1261.63
247|238.12|313.57|290.21|247.21|280.72|261.06|266.72|1897.63|1893.27
248|1683.42|5077.78|12535.40|34830.30|42824.80|35805.90|41672.40|174430.01|311233.00
249|0.52|0.00|173.17|225.62|164.62|263.52|116.30|943.75|923.41
250|179.34|162.95|189.04|204.87|197.58|181.46|189.66|1304.90|1397.15
251|227.80|243.04|261.73|243.38|255.42|245.23|269.71|1746.31|1819.34
252|217.37|226.61|237.27|231.73|174.91|268.27|301.32|1657.47|1508.88
253|45.85|51.97|50.38|56.02|54.59|53.72|48.45|360.99|321.87
254|586.64|531.74|541.33|448.48|518.67|505.76|540.35|3672.97|3612.64
255|207.64|238.75|196.85|192.26|218.45|155.63|184.06|1393.63|1284.83
256|137.19|142.87|208.92|116.66|151.13|210.12|196.41|1163.30|1290.39
257|195.23|178.36|155.55|181.47|181.79|182.78|171.97|1247.14|1012.03
258|269.98|296.77|415.62|366.25|423.84|358.19|355.14|2485.78|2430.59
259|145.96|261.69|140.10|127.27|105.37|125.49|114.64|1020.52|1005.45
260|51.43|60.85|56.17|74.94|79.73|89.73|96.24|509.09|773.00
261|186.58|176.02|192.43|165.98|165.81|199.25|162.93|1248.99|1220.53
262|164.89|173.73|141.31|141.50|144.52|164.15|153.96|1084.05|1085.00
263|352.01|339.71|344.50|325.77|365.26|366.50|294.98|2388.74|2437.39
264|225.31|237.39|269.42|242.08|219.83|206.89|218.98|1619.90|1705.49
265|0.90|0.32|0.32|0.16|0.24|0.21|0.72|2.89|13.67
266|0.21|0.00|0.34|9.51|1.25|0.42|7.00|18.73|29.55
267|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
268|512.66|565.39|504.60|558.51|534.55|545.50|518.01|3739.22|3657.56
269|246.16|204.63|168.53|198.40|183.48|210.96|210.01|1422.16|1460.06
270|255.50|243.45|219.96|253.38|249.21|263.11|229.75|1714.35|1585.21
271|208.78|173.39|177.71|183.84|179.82|168.29|173.00|1264.84|1144.59
272|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
273|19.65|22.90|15.32|9.45|481.78|60.92|59.30|669.32|603.03
274|134.59|246.71|385.55|375.98|294.01|281.90|246.33|1965.06|1569.84
275|15.07|1.50|136.03|167.15|157.45|218.48|220.70|916.38|952.17
276|212.47|191.85|210.50|214.22|181.63|208.47|186.67|1405.80|1313.89
277|59.75|56.28|54.77|74.37|69.07|87.74|63.21|465.18|438.53
278|625.74|589.64|612.79|555.90|556.94|569.22|586.97|4097.20|4032.21
279|1.06|1.06|1.06|1.06|1.06|1.06|1.06|7.41|7.41
280|207.18|223.72|195.86|250.36|238.90|233.58|210.68|1560.27|1558.13
281|82.53|94.65|96.44|95.35|78.93|84.12|54.94|586.95|607.74
282|346.65|163.83|371.38|345.26|372.54|312.01|410.58|2322.26|2474.47
283|0.72|0.72|44.24|50.74|16.48|9.48|12.24|134.63|347.21
284|1.59|3.26|4.63|5.39|1.99|3.17|5.99|26.01|16.74
285|183.74|131.82|107.11|140.76|113.56|100.51|106.52|884.02|541.18
286|29.98|29.02|31.61|31.79|28.77|31.59|31.29|214.04|218.80
287|334.01|325.12|323.41|355.11|345.67|351.66|311.78|2346.76|2036.45
288|51.72|67.78|69.86|77.49|58.40|62.10|85.37|472.72|601.44
289|199.59|189.71|257.34|222.57|183.82|175.85|214.68|1443.56|1429.78
290|35.33|81.16|107.31|70.27|157.45|73.16|138.49|663.17|517.24
291|303.40|366.78|297.33|333.90|335.83|309.09|309.34|2255.67|2248.87
292|49164.60|47668.20|50947.00|58235.40|49528.60|47014.20|50852.20|353410.20|363797.30
293|271.62|255.41|249.86|253.55|226.98|209.55|222.59|1689.56|1565.05
294|0.60|0.26|2.25|7.22|0.15|1.11|4.83|16.42|21.46
295|237.29|245.04|249.01|241.04|268.40|273.60|243.28|1757.66|1946.87
296|50.92|35.08|87.15|110.86|117.22|115.95|74.67|591.84|605.61
297|2.77|8.50|7.26|14.66|14.00|8.96|10.43|66.58|170.88
298|331.03|299.95|306.50|313.63|305.53|327.39|306.84|2190.88|2156.36
299|379.95|358.43|363.74|349.07|356.45|353.89|362.75|2524.29|2551.05
300|208.36|213.54|239.30|196.02|203.55|223.54|213.29|1497.59|1450.61
301|138.93|121.91|124.11|113.32|141.28|121.51|124.38|885.43|852.81
302|225.47|279.96|212.32|173.67|183.36|215.65|196.33|1486.76|1405.04
303|209.94|225.87|379.74|355.20|328.73|284.15|260.10|2043.73|2000.54
304|200.52|227.73|230.38|218.01|148.47|164.48|139.04|1328.63|1193.42
305|139.04|187.32|182.72|157.68|215.08|171.92|197.89|1251.66|1308.08
306|77.74|101.66|80.67|95.71|102.30|86.92|90.79|635.79|856.09
307|203.51|255.40|167.52|172.45|186.72|166.85|168.67|1321.13|1258.35
308|94.14|98.15|93.45|110.45|102.25|89.07|77.40|664.92|682.46
309|187.14|120.69|145.71|149.34|146.81|184.25|160.46|1094.39|995.73
310|235.22|221.23|220.14|249.90|222.13|218.13|215.17|1581.93|1611.09
311|108.63|106.15|121.19|114.25|108.22|106.81|101.68|766.92|754.98
312|315.03|303.30|324.23|262.01|290.82|272.72|263.99|2032.08|2014.95
313|43.54|56.37|44.78|40.00|45.09|37.23|48.46|315.47|309.43
314|138.45|142.97|124.01|143.42|124.14|128.96|130.44|932.39|874.66
315|227.57|239.11|223.56|270.68|281.24|253.25|253.46|1748.88|1790.18
316|107.92|83.00|69.02|40.91|61.45|91.79|50.68|504.79|474.56
317|134.55|193.81|129.36|132.78|130.89|111.44|118.06|950.89|898.15
318|321.14|325.80|338.00|350.98|373.41|329.50|369.70|2408.53|2270.35
319|397.33|401.36|302.47|312.88|316.80|273.70|338.00|2342.54|2408.18
320|13.05|28.68|24.59|39.03|20.10|25.94|23.54|174.93|177.78
321|257.49|197.05|200.86|148.45|226.25|161.47|163.71|1355.29|1281.94
322|192.94|154.50|144.51|140.00|117.76|142.29|159.75|1051.76|1048.03
323|1.49|0.15|0.29|0.11|0.48|0.19|0.98|3.69|2.71
324|90.87|92.41|88.36|89.19|90.78|117.60|205.23|774.43|1479.82
325|249.13|282.27|234.94|260.18|222.07|276.46|240.55|1765.59|1689.40
326|3.14|1.44|9.04|7.10|5.23|6.29|9.49|41.73|40.23
327|238.00|208.46|288.10|218.84|206.52|236.70|220.87|1617.48|1608.47
328|222.24|236.35|164.73|234.39|222.75|230.24|195.71|1506.40|1580.19
329|184.42|307.04|271.93|295.04|278.57|289.82|323.61|1950.44|2113.68
330|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
331|71.04|29.04|585.20|350.60|409.39|550.74|333.83|2329.86|6378.58
332|212.37|183.39|174.56|184.56|185.02|201.39|209.93|1351.21|1310.18
333|54.86|111.52|123.78|80.39|59.57|96.78|115.18|642.08|523.60
334|449.96|524.75|1387.35|1520.56|1616.25|1488.29|1464.50|8451.66|8505.10
335|589.06|542.26|5364.69|5183.18|4956.77|5027.87|4870.39|26534.22|26441.13
336|233.08|276.71|173.61|221.35|184.32|174.38|221.46|1484.91|1253.95
337|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
338|109.66|137.62|159.04|153.45|106.44|157.94|150.23|974.38|807.42
339|369.71|369.05|382.46|307.41|421.17|287.54|413.36|2550.71|2279.88
340|107.33|125.23|98.32|134.50|121.74|94.80|101.64|783.56|758.27
341|132.70|207.15|126.20|167.58|202.39|182.13|190.59|1208.74|1682.79
342|576.51|562.22|414.28|428.59|467.60|440.85|385.46|3275.51|3156.40
343|319.03|358.77|356.61|408.33|331.35|381.56|314.62|2470.26|2439.05
344|115.34|160.23|101.66|86.29|118.12|90.84|97.18|769.65|715.64
345|79.85|75.66|79.30|48.31|87.90|86.46|131.61|589.09|484.87
346|493.13|469.72|471.84|462.78|469.56|450.77|484.09|3301.88|2949.96
347|176.89|175.74|173.79|214.57|177.02|164.01|179.67|1261.70|1203.08
348|31.96|112.62|142.21|117.38|123.42|127.26|80.14|734.99|623.62
349|327.47|366.10|351.65|306.73|390.04|303.41|341.00|2386.40|2317.85
350|4.64|5.32|1.28|15.82|8.03|1.52|7.16|43.78|54.01
351|289.90|283.33|270.61|293.37|310.25|329.71|264.16|2041.31|1761.56
352|364.24|363.42|382.85|371.54|388.16|356.34|377.08|2603.62|2666.25
353|569.82|531.86|608.91|534.19|567.65|518.68|565.21|3896.32|3357.65
