61|244.40|244.51|235.03|239.39|239.85|232.33|227.29|1662.79|1631.94
62|126.99|147.09|170.17|185.54|190.69|181.45|165.80|1167.72|1249.14
63|0.07|0.03|0.02|0.01|0.01|0.01|0.01|0.16|0.02
64|63.49|69.37|71.55|70.65|70.49|70.66|72.38|488.59|884.56
65|7.90|4.35|34.22|32.84|39.79|44.40|23.15|186.65|181.65
66|15.08|16.11|15.93|16.18|15.95|15.86|14.90|110.00|97.59
67|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
68|443.91|453.56|455.05|451.73|460.75|447.44|441.14|3153.58|3175.38
69|83.14|86.62|89.58|91.24|90.73|88.90|85.41|615.62|612.69
70|148.44|141.51|145.57|156.04|158.29|161.44|161.11|1072.40|1131.05
71|77.60|76.83|73.83|73.55|72.45|72.54|73.12|519.94|535.83
72|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.01|0.01
73|32.57|33.75|34.26|35.29|36.09|36.05|35.72|243.73|231.47
74|214.75|214.51|213.98|213.28|211.01|210.52|210.64|1488.69|1476.13
75|155.92|148.66|138.17|134.20|142.39|151.20|147.24|1017.78|941.48
76|176.21|176.60|176.76|176.71|176.64|176.63|176.64|1236.19|1236.45
77|179.58|250.92|197.87|146.67|132.54|140.51|159.68|1207.76|1162.22
78|240.05|223.66|205.43|200.20|197.55|207.90|223.18|1497.97|1335.96
79|2.15|2.13|2.14|2.13|2.13|2.13|2.13|14.94|14.87
80|79.68|81.81|83.22|85.13|85.70|88.14|91.27|594.94|648.40
81|365.18|370.47|372.51|365.78|361.67|361.93|363.32|2560.85|2539.56
82|161.34|161.85|162.83|163.07|162.08|162.38|161.93|1135.48|1133.78
83|23.27|30.75|39.97|36.58|28.19|22.85|23.79|205.41|205.58
84|195.15|192.73|187.80|188.71|187.86|185.50|184.40|1322.15|1290.12
85|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.03|0.03
86|11.71|11.60|11.74|11.96|12.64|12.76|12.80|85.21|88.95
87|205.54|206.73|206.32|205.64|192.18|195.15|196.96|1408.53|1548.87
88|0.25|0.25|0.25|0.25|0.25|0.25|0.25|1.75|1.75
89|282.11|291.17|248.65|287.10|301.35|362.75|286.70|2059.84|2250.66
90|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
91|170.72|163.66|156.17|147.73|145.10|146.18|156.95|1086.52|1028.11
92|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
93|306.47|398.15|342.36|338.35|393.82|337.42|317.72|2434.29|2510.99
94|153.01|165.75|215.88|153.36|125.73|179.90|185.62|1179.26|1179.21
95|123.42|109.05|132.93|135.92|132.06|122.00|107.07|862.45|773.28
96|489.52|242.15|303.01|541.86|687.69|741.38|695.44|3701.03|3395.48
97|152.43|152.68|145.77|151.43|147.62|154.09|167.39|1071.39|1089.26
98|187.03|200.45|207.68|186.29|162.30|163.56|182.83|1290.15|1302.69
99|153.16|165.72|156.44|155.23|155.27|156.93|156.58|1099.33|1111.27
100|521.53|630.77|486.15|543.49|628.61|384.16|460.06|3654.75|3403.96
101|6.29|5.83|6.46|6.45|6.74|7.62|7.88|47.26|52.87
102|382.43|338.71|309.87|323.16|302.79|276.36|284.63|2217.95|2133.72
103|222.98|219.29|214.91|209.36|207.39|204.48|203.55|1481.97|1352.90
104|312.49|311.42|311.21|313.17|311.96|311.07|310.81|2182.14|2159.56
105|222.83|224.44|212.36|192.01|203.46|221.56|186.52|1463.16|1401.78
106|141.25|145.42|146.04|147.34|144.24|137.11|127.59|988.99|899.92
107|163.75|180.45|177.41|173.96|168.48|170.44|170.62|1205.11|1257.52
108|473.30|476.81|474.37|472.95|471.48|470.79|471.20|3310.89|3300.89
109|173.96|169.77|157.17|151.76|148.13|147.01|142.09|1089.90|906.63
110|185.48|188.76|192.01|201.07|198.87|184.62|186.52|1337.32|1354.18
111|2036.53|3114.93|3072.00|3031.47|2823.20|2764.03|2816.43|19658.60|28504.99
112|310.83|297.46|296.29|300.13|302.57|312.08|331.04|2150.40|2268.35
113|261.37|282.12|227.07|207.46|217.48|201.69|234.06|1631.23|1626.65
114|229.82|234.58|231.24|228.76|230.65|229.07|228.75|1612.87|1582.97
115|224.88|217.12|212.82|202.76|191.42|185.81|181.29|1416.11|1287.48
116|73.81|73.81|73.81|73.81|73.81|73.81|73.81|516.64|516.64
117|0.14|0.75|0.73|0.11|0.05|0.11|0.63|2.53|3.98
118|289.72|289.54|289.70|288.13|286.34|285.53|287.17|2016.12|1994.87
119|165.57|157.79|212.53|178.40|192.41|158.01|159.15|1223.88|1118.82
120|135.70|20.78|508.68|570.73|515.54|503.16|441.52|2696.10|2635.29
121|286.89|326.94|350.66|374.61|393.42|375.12|361.68|2469.31|2537.34
122|12.56|12.79|12.99|12.89|12.88|12.98|13.08|90.18|92.57
123|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
124|637.19|639.76|643.30|662.84|655.80|627.35|622.28|4488.52|4295.64
125|538.06|536.21|534.20|534.05|534.88|539.31|546.15|3762.86|3976.73
126|242.98|263.35|268.19|284.65|294.51|277.04|288.89|1919.61|2279.63
127|372.90|370.90|379.28|376.83|377.07|376.50|371.65|2625.13|2609.71
128|145.97|158.04|168.61|188.59|178.08|162.06|160.18|1161.53|1168.70
129|266.32|265.35|265.39|266.16|266.14|265.76|267.25|1862.36|1867.10
130|167.81|175.37|191.25|175.89|161.66|190.37|191.90|1254.25|1194.51
131|62.07|61.59|83.60|65.54|90.26|68.79|79.55|511.40|493.53
132|271.72|258.11|256.91|260.08|268.55|276.05|278.96|1870.36|2063.25
133|1836.72|1276.38|956.94|892.50|1330.37|1033.20|1055.22|8381.33|7627.27
134|479.18|520.05|533.33|520.59|515.05|509.97|545.50|3623.67|3684.60
135|303.37|302.21|299.16|294.99|292.66|290.90|290.31|2073.59|2117.39
136|128.00|109.65|110.57|104.42|95.61|84.36|85.83|718.44|509.18
137|175.42|180.32|179.57|181.25|181.10|184.03|182.99|1264.67|1277.56
138|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
139|233.99|233.21|232.05|231.25|230.06|229.25|226.63|1616.44|1550.26
140|171.13|165.38|162.83|168.72|175.47|179.00|186.51|1209.05|1290.18
141|274.31|349.71|383.58|413.82|407.09|366.17|385.78|2580.45|2698.47
142|118.27|114.21|118.82|117.20|115.62|116.09|119.25|819.47|853.94
143|68.58|77.51|77.82|70.83|75.42|88.58|86.51|545.25|514.99
144|190.67|186.22|184.42|180.87|184.70|184.06|182.54|1293.48|1279.61
145|52.61|55.75|57.52|56.41|57.40|58.58|61.92|400.18|431.62
146|281.42|308.08|297.98|293.76|336.56|306.13|316.13|2140.06|2079.40
147|168.45|172.42|175.59|184.75|189.95|184.06|185.82|1261.04|1281.66
148|1046.18|1138.22|1053.18|983.95|905.84|861.16|880.34|6868.86|6715.04
149|7.34|7.44|7.48|7.53|7.56|7.62|7.73|52.71|58.90
150|69.93|68.73|68.69|66.97|66.68|65.43|61.96|468.39|421.11
151|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
152|148.01|147.56|147.28|146.97|144.82|144.55|143.44|1022.63|1000.17
153|255.34|182.09|184.09|197.18|210.28|236.44|237.43|1502.85|1324.75
154|102.33|130.99|151.68|161.57|164.61|163.78|145.34|1020.30|983.30
155|92.98|92.66|92.46|92.36|93.02|92.78|92.96|649.22|649.41
156|199.25|153.87|169.05|167.02|164.49|171.83|180.08|1205.60|1138.34
157|120.54|124.10|130.39|134.62|132.44|133.43|136.11|911.63|975.44
158|122.71|118.08|117.99|119.56|119.59|119.61|118.78|836.32|835.34
159|411.15|409.50|407.40|411.21|405.53|406.51|396.16|2847.45|2826.07
160|159.13|157.39|157.69|153.64|152.11|150.60|149.90|1080.46|1137.48
161|167.97|166.26|143.38|164.22|145.34|128.95|123.27|1039.38|1075.82
162|155.64|161.96|142.21|158.49|130.50|162.30|136.35|1047.46|1092.25
163|50.02|47.96|45.27|44.82|44.75|44.77|44.86|322.44|313.06
164|158.09|160.87|161.81|160.74|156.50|141.39|134.68|1074.09|969.83
165|35.74|39.94|45.88|50.41|58.78|62.53|70.17|363.44|458.88
166|198.58|199.84|214.45|217.62|179.95|153.95|130.19|1294.58|1109.27
167|129.00|129.00|129.00|129.00|129.00|129.00|129.00|902.98|902.98
168|282.59|228.25|192.45|230.30|201.09|207.71|228.33|1570.72|1496.17
169|329.21|331.13|330.44|331.34|333.02|336.12|335.69|2326.95|2326.56
170|153.12|148.49|143.13|147.42|147.65|143.24|144.37|1027.41|947.37
171|293.37|308.18|334.87|340.94|319.22|301.41|291.81|2189.79|2178.31
172|24.94|24.79|24.57|25.24|24.47|25.21|27.36|176.60|366.46
173|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
174|182.83|180.77|181.06|173.86|167.01|165.33|156.93|1207.79|1183.33
175|503.56|503.10|503.80|504.27|506.65|508.14|508.37|3537.88|3563.84
176|0.19|0.19|0.19|0.19|0.19|0.19|0.19|1.34|1.34
177|168.35|168.36|162.90|158.76|160.49|172.99|174.51|1166.36|1286.32
178|151.87|147.03|141.01|158.84|145.30|172.84|137.24|1054.12|1007.05
179|319.74|317.31|318.46|313.17|299.44|306.25|294.36|2168.73|2074.06
180|23.58|22.67|22.46|24.64|23.47|19.36|17.79|153.96|140.14
181|158.54|158.44|157.27|155.14|152.86|153.00|153.18|1088.44|1089.60
182|172.52|172.81|176.23|182.09|180.93|179.54|179.47|1243.58|1195.98
183|453.02|452.04|447.64|448.33|450.11|451.49|455.03|3157.66|3240.24
184|131.90|134.36|135.30|136.27|133.36|136.54|134.37|942.09|946.57
185|11.10|27.84|60.46|65.28|48.54|45.05|54.56|312.82|583.47
186|264.28|266.39|266.81|267.98|271.35|274.36|276.05|1887.21|1960.90
187|287.02|304.44|295.90|320.11|304.33|292.85|301.94|2106.59|2058.50
188|0.10|2.69|2.54|3.43|0.87|0.80|0.53|10.97|8.61
189|274.98|262.07|265.47|306.66|263.59|272.07|237.58|1882.42|1771.37
190|372.04|355.38|364.42|371.20|388.73|431.02|433.19|2716.00|2874.75
191|8.34|4.88|2.71|1.47|1.75|1.01|0.63|20.79|1.30
192|11.13|11.32|11.39|11.32|10.82|9.77|10.34|76.08|83.82
193|223.08|224.07|227.41|231.96|223.74|215.75|212.19|1558.21|1479.85
194|257.06|266.56|273.97|267.17|280.60|295.43|304.10|1944.87|2041.62
195|218.16|19.09|4.65|226.69|293.83|299.96|307.32|1369.71|1301.63
196|173.97|171.98|171.87|170.73|169.92|171.74|170.31|1200.52|1148.61
197|393.87|402.95|413.01|407.52|399.37|394.36|398.04|2809.12|2827.90
198|51.16|55.24|52.42|48.19|39.28|37.12|45.81|329.21|326.17
199|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
200|205.11|238.92|215.34|241.40|165.27|299.31|233.49|1598.84|1641.20
201|303.59|299.48|298.27|296.70|303.73|303.66|305.45|2110.88|2175.87
202|0.98|1.73|2.70|9.33|21.56|37.73|62.14|136.16|702.65
203|69.73|70.11|70.23|70.10|70.03|70.10|70.04|490.36|490.34
204|29.41|35.06|32.44|28.39|27.98|27.36|28.37|209.01|203.07
205|241.99|267.86|284.55|293.15|287.68|289.89|274.42|1939.53|2016.82
206|107.00|105.59|108.19|111.61|115.56|115.86|113.61|777.43|786.84
207|112.79|113.01|112.82|112.66|112.29|112.18|112.39|788.15|786.07
208|159.11|163.31|166.40|166.26|168.92|171.48|173.72|1169.20|1170.90
209|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
210|291.02|356.42|391.59|350.67|379.67|355.56|381.31|2506.24|2591.78
211|181.64|118.20|86.48|121.29|191.03|200.01|185.42|1084.06|970.94
212|23.19|28.66|31.52|28.78|24.35|24.96|21.87|183.34|192.04
213|183.44|187.54|189.36|188.45|188.63|183.33|183.61|1304.36|1292.00
214|199.85|205.16|184.78|181.24|187.36|197.30|198.42|1354.11|1349.58
215|79.67|68.08|71.87|80.95|71.61|70.10|77.74|520.01|497.40
216|141.81|152.05|160.96|170.13|183.57|187.53|187.61|1183.66|1339.15
217|134.92|172.39|155.06|140.11|154.85|173.11|162.28|1092.73|1129.20
218|11683.44|11659.70|11633.34|11627.82|11616.70|11624.63|11612.16|81457.79|81280.07
219|0.36|0.36|0.35|0.35|0.35|0.23|0.20|2.21|1.31
220|503.36|496.76|499.00|547.99|549.16|567.20|588.62|3752.09|4101.04
221|192.91|189.93|190.43|191.89|192.63|191.11|190.53|1339.43|1340.78
222|176.41|170.43|136.20|159.02|195.60|208.07|194.06|1239.79|1235.13
223|142.35|145.34|147.18|147.47|146.24|145.12|143.41|1017.10|1003.47
224|316.34|274.98|247.89|250.71|259.63|265.59|268.83|1883.98|1789.82
225|161.50|158.99|159.12|158.38|159.87|160.21|162.06|1120.13|1119.35
226|62.52|61.79|61.53|61.67|62.13|62.33|61.99|433.95|432.64
227|110.37|114.20|106.57|110.29|110.01|111.50|115.02|777.96|795.97
228|193.22|198.86|200.64|206.31|206.81|216.03|213.27|1435.15|1395.03
229|104.13|103.41|103.18|103.33|103.61|104.21|103.86|725.73|723.21
230|40.12|40.40|35.61|34.11|47.45|45.90|41.21|284.80|285.18
231|1670.46|1670.46|1670.46|1670.46|1670.46|1670.46|1670.46|11693.20|11693.20
232|305.18|266.05|286.22|284.31|309.17|287.18|294.06|2032.18|1986.70
233|40.90|36.50|35.10|34.18|34.58|35.95|37.54|254.76|242.94
234|83.85|82.51|84.07|84.40|85.04|83.09|83.95|586.90|666.12
235|89.65|89.40|89.38|89.62|89.34|89.62|89.73|626.75|639.05
236|190.18|190.01|189.85|189.43|188.79|185.89|183.69|1317.82|1264.80
237|37.18|34.89|35.97|35.87|37.80|38.47|42.38|262.56|280.24
238|15.18|12.66|11.09|10.80|11.66|12.06|9.36|82.82|71.59
239|20.50|20.15|20.09|18.71|20.87|22.21|23.51|146.05|141.16
240|178.64|183.30|193.18|189.10|180.29|222.64|175.80|1322.94|1251.51
241|102.28|104.02|107.32|121.12|136.78|142.12|161.10|874.74|1226.44
242|0.00|0.00|0.07|0.07|0.07|0.07|0.07|0.37|0.51
243|183.83|173.74|161.42|158.89|174.52|182.26|192.41|1227.07|1215.77
244|63.89|68.08|69.33|63.38|61.41|61.15|62.68|449.92|456.98
245|74.30|68.02|64.51|58.49|57.35|58.09|57.18|437.95|399.18
246|3.74|3.74|3.74|3.74|3.74|3.74|3.74|26.15|26.15
247|256.65|215.80|189.87|196.87|180.85|184.28|181.30|1405.62|1348.78
248|1.66|1.66|1.66|1.52|1.61|1.65|1.66|11.42|11.62
249|0.32|1.34|164.45|155.01|164.76|180.96|77.00|743.84|717.80
250|166.77|163.56|159.84|157.83|158.68|157.97|156.18|1120.83|1096.25
251|203.12|202.74|202.04|202.15|203.37|206.83|203.35|1423.59|1405.22
252|196.87|195.82|194.35|193.35|194.02|194.42|193.94|1362.76|1354.44
253|57.90|57.97|57.23|56.47|56.60|56.73|56.72|399.62|386.97
254|161.95|197.37|318.09|386.21|369.87|317.14|239.24|1989.87|1502.34
255|146.99|150.83|143.44|146.73|144.12|139.54|140.76|1012.41|1000.17
256|68.11|73.54|78.92|81.22|86.01|92.05|95.80|575.65|718.70
257|236.67|236.19|235.81|236.68|234.19|227.82|221.82|1629.19|1355.07
258|317.04|327.46|327.84|317.97|327.04|329.45|327.49|2274.30|2302.66
259|81.07|85.90|88.61|89.52|87.64|88.17|88.23|609.15|615.02
260|68.80|68.80|68.80|68.80|68.80|68.80|68.80|481.63|481.63
261|158.37|156.99|157.32|156.47|158.25|157.66|157.45|1102.50|1097.41
262|145.03|144.52|143.65|143.54|144.28|144.70|144.90|1010.62|1011.45
263|286.32|294.04|297.13|300.24|304.20|312.16|313.78|2107.88|2135.25
264|169.13|167.80|169.30|169.12|169.62|169.92|170.22|1185.11|1187.16
265|0.04|0.04|0.04|0.04|0.04|0.04|0.04|0.26|0.26
266|0.35|0.35|0.35|0.35|0.36|0.36|0.36|2.47|2.49
267|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
268|551.32|547.15|546.16|544.59|539.69|537.41|533.62|3799.94|3684.14
269|161.27|157.51|156.50|156.11|156.43|156.80|158.58|1103.20|1116.36
270|198.09|225.86|198.89|184.47|179.50|166.62|164.11|1317.54|1368.78
271|161.95|160.11|158.72|155.25|152.08|154.71|156.48|1099.31|1086.18
272|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
273|36.35|29.82|19.71|17.36|14.34|15.46|14.82|147.87|109.49
274|414.11|428.41|427.04|437.00|448.22|448.77|449.61|3053.16|3542.81
275|133.61|128.28|131.02|135.08|136.85|138.58|140.04|943.48|946.37
276|166.21|176.47|179.59|182.34|188.40|190.00|189.48|1272.48|1347.03
277|43.69|43.37|42.88|41.88|41.43|40.86|39.74|293.85|263.56
278|486.77|501.46|505.80|506.01|500.54|496.84|498.44|3495.86|3480.27
279|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.01|0.01
280|170.97|182.81|187.93|220.32|179.89|188.27|180.69|1310.87|1321.14
281|62.13|77.47|79.33|78.31|76.47|77.21|70.58|521.50|448.58
282|316.82|260.78|253.71|248.23|265.67|291.82|323.21|1960.23|1977.32
283|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.02|0.02
284|0.11|0.15|0.59|1.71|2.40|3.97|4.31|13.25|10.87
285|170.55|115.87|60.72|70.42|95.02|82.79|64.00|659.37|407.71
286|28.51|26.83|28.15|28.25|28.64|29.16|29.99|199.54|217.65
287|235.49|219.13|220.36|225.57|216.53|216.53|210.72|1544.33|1333.78
288|52.57|49.62|45.32|39.28|27.79|25.03|26.69|266.28|210.12
289|146.70|147.75|151.31|147.59|146.70|148.51|148.49|1037.06|1040.96
290|87.89|82.70|82.88|82.86|81.11|78.27|77.14|572.85|551.53
291|345.50|348.62|343.81|343.69|347.78|347.02|346.99|2423.41|2397.56
292|45217.60|45584.55|46085.53|45249.05|45884.03|45994.57|45678.18|319693.50|327664.83
293|158.18|158.18|158.18|158.18|158.18|158.18|158.18|1107.29|1107.29
294|1.36|1.43|1.56|1.72|1.67|1.39|1.23|10.36|10.67
295|190.91|177.40|196.64|182.63|202.85|189.54|191.19|1331.16|1317.21
296|44.16|36.38|42.92|36.47|42.49|51.64|36.02|290.08|263.72
297|3.16|3.20|3.20|3.26|3.23|3.26|3.22|22.53|21.95
298|219.51|244.32|229.00|236.42|255.06|234.08|203.25|1621.63|1569.75
299|195.95|197.75|198.53|192.79|181.33|178.48|159.52|1304.36|860.68
300|188.35|168.26|192.50|170.92|170.27|181.84|166.46|1238.61|1159.07
301|106.20|101.67|101.33|101.17|100.40|101.97|102.91|715.66|713.61
302|176.38|178.84|177.98|178.12|179.77|181.63|182.55|1255.27|1277.28
303|247.52|242.43|244.45|253.59|258.55|252.10|245.30|1743.93|1842.64
304|112.46|118.19|124.15|111.85|121.99|129.67|125.59|843.90|878.16
305|151.08|151.14|151.35|150.89|151.31|150.81|150.74|1057.32|1060.11
306|28.98|29.05|29.24|29.49|29.37|29.29|29.28|204.71|201.88
307|141.98|142.79|142.66|142.53|142.24|142.67|143.02|997.89|1001.06
308|74.95|76.89|78.40|78.48|79.52|81.21|81.75|551.20|593.44
309|111.29|111.31|110.98|110.96|111.11|111.55|111.95|779.13|797.83
310|201.94|190.53|205.38|177.76|180.59|158.76|132.22|1247.18|1414.93
311|69.26|70.53|68.90|68.78|68.50|68.51|68.50|482.97|486.11
312|234.85|247.56|252.82|246.74|260.32|276.12|252.63|1771.03|1921.81
313|29.48|32.39|37.80|39.79|40.42|41.28|41.18|262.33|263.07
314|76.70|96.78|101.35|96.47|89.52|100.71|115.37|676.91|657.32
315|168.62|173.51|177.86|172.49|168.89|170.12|170.13|1201.61|1118.50
316|38.20|41.71|43.45|43.10|40.89|35.47|34.93|277.75|279.29
317|75.09|81.69|82.53|78.53|75.60|77.53|78.19|549.16|545.82
318|274.98|273.12|271.17|271.90|271.87|274.05|272.87|1909.95|1900.22
319|229.40|242.90|256.22|266.35|257.61|255.34|268.31|1776.14|1893.91
320|1.65|1.49|1.55|1.65|1.52|1.72|1.62|11.22|11.77
321|206.93|156.62|152.70|142.70|161.00|138.36|172.72|1131.03|1161.28
322|80.61|86.28|87.60|86.34|84.41|84.85|85.88|595.96|592.77
323|0.10|0.10|0.10|0.10|0.10|0.10|0.10|0.70|0.70
324|26.55|65.87|78.38|76.14|74.18|81.73|94.13|496.99|884.04
325|216.42|249.75|248.00|210.35|211.75|233.29|228.98|1598.54|1619.56
326|0.27|0.28|0.23|0.27|0.22|0.22|0.24|1.73|5.56
327|98.69|123.78|130.22|122.41|134.15|137.22|114.15|860.62|980.22
328|80.66|90.11|91.59|89.95|84.14|80.41|80.04|596.89|610.18
329|218.09|215.63|215.57|221.61|220.14|214.85|218.08|1523.97|1512.86
330|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
331|197.11|196.15|195.95|196.03|196.11|196.03|195.59|1372.98|1369.27
332|203.42|159.71|165.31|175.65|198.35|175.18|155.63|1233.25|1235.42
333|44.75|44.68|44.38|43.67|43.30|44.16|44.13|309.06|305.47
334|617.65|388.61|769.30|1072.85|1139.84|1232.05|955.87|6176.18|5515.78
335|613.18|561.13|4142.77|4506.18|4243.14|4316.67|4278.50|22661.57|22557.20
336|187.52|200.51|195.48|197.52|191.22|180.31|176.79|1329.36|1261.53
337|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
338|120.76|109.88|98.88|90.75|83.41|84.46|85.25|673.39|507.65
339|309.90|300.65|308.01|311.61|312.71|317.81|313.78|2174.47|2184.17
340|63.57|58.57|60.00|72.49|74.21|74.34|76.05|479.22|515.07
341|27.54|25.86|26.14|26.61|26.85|27.65|28.42|189.07|201.57
342|418.05|379.86|287.01|375.33|388.71|298.22|348.85|2496.04|2390.42
343|256.46|259.96|256.05|254.69|259.26|259.75|260.17|1806.35|1823.31
344|68.85|68.39|70.95|70.72|70.44|70.29|70.90|490.54|488.95
345|1.01|1.01|1.01|1.01|1.01|1.01|1.01|7.06|7.06
346|197.45|194.18|179.35|178.34|179.19|193.21|192.38|1314.10|1366.69
347|152.58|146.11|162.94|153.47|160.28|150.22|156.75|1082.36|1098.14
348|20.08|20.08|20.08|20.08|20.08|20.08|20.08|140.57|140.57
349|270.96|289.99|275.98|276.54|284.49|277.76|268.55|1944.26|1937.84
350|2.63|2.31|2.51|2.87|2.54|2.02|1.98|16.85|23.55
351|287.59|287.96|287.78|288.02|287.60|287.80|287.66|2014.41|2014.18
352|304.34|322.88|324.52|354.16|283.81|300.10|320.74|2210.55|2203.34
353|482.00|465.16|470.53|496.55|467.37|496.63|502.89|3381.14|3252.80
354|1.75|1.58|1.57|1.53|1.69|1.72|1.69|11.53|11.85
